,Risk Factors,Score
595,Combined immunodeficiency due to MALT1 deficiency,0.15318888425827026
596,differentiated thyroid carcinoma,0.1530059576034546
597,Urinary incontinence,0.15215927362442017
598,cognitive disorder,0.15184497833251953
599,complete blood cell count,0.15123358368873596
600,Presynaptic congenital myasthenic syndromes,0.1511477828025818
601,Autosomal recessive hyper-IgE syndrome,0.15088748931884766
602,Duchenne muscular dystrophy,0.15069794654846191
603,Susceptibility to viral and mycobacterial infections,0.1506253480911255
604,soft tissue sarcoma,0.15014871954917908
605,vascular neoplasm,0.14973902702331543
606,B-cell neoplasm,0.1486150026321411
607,ovarian adenocarcinoma,0.14853045344352722
608,Autosomal dominant centronuclear myopathy,0.14849817752838135
609,Primary hemophagocytic lymphohistiocytosis,0.14834079146385193
610,postencephalitic Parkinson disease,0.14833641052246094
611,vaginal inflammation,0.14830514788627625
612,Familial or sporadic hemiplegic migraine,0.1482360064983368
613,hyper-IgM syndrome,0.14816638827323914
614,Alpha-crystallinopathy,0.1480686068534851
615,nodular goiter,0.14760076999664307
616,peripheral nervous system disease,0.14737814664840698
617,Infantile dystonia-parkinsonism,0.14550817012786865
618,Congenital muscular dystrophy due to phosphatidylcholine biosynthesis defect,0.14550095796585083
619,penile disease,0.14501288533210754
620,Alpha-N-acetylgalactosaminidase deficiency,0.14465296268463135
621,Autosomal recessive malignant osteopetrosis,0.14438939094543457
622,Immunodeficiency by defective expression of HLA class 1,0.144088476896286
623,systemic autoimmune disease,0.14376002550125122
624,Hereditary elliptocytosis,0.14372599124908447
625,urinary bladder cancer,0.1433868110179901
626,rectum cancer,0.1433364450931549
627,pervasive developmental disorder,0.1432340145111084
628,Mendelian susceptibility to mycobacterial diseases due to complete IFNgammaR2 deficiency,0.14317697286605835
629,Rare hemorrhagic disorder due to a constitutional platelet anomaly,0.14298024773597717
630,type II hypersensitivity reaction disease,0.14243429899215698
631,vascular anomaly,0.14242100715637207
632,Alzheimer's disease biomarker measurement,0.141950786113739
633,X-linked severe congenital neutropenia,0.1414358913898468
634,Prinzmetal's angina,0.14123785495758057
635,Isolated anophthalmia - microphthalmia,0.14092206954956055
636,Double outlet right ventricle,0.14079007506370544
637,Renal dysplasia,0.14066067337989807
638,Jeune syndrome,0.14064496755599976
639,Immunodeficiency with severe reduction in serum IgG and IgA with normal/elevated IgM and normal number of B-cells,0.1405714750289917
640,Recurrent Neisseria infections due to factor D deficiency,0.1403622329235077
641,Hemoglobinopathy,0.13991010189056396
642,Familial cystic renal disease,0.13983654975891113
643,Limb-girdle muscular dystrophy,0.13964083790779114
644,Autosomal dominant limb-girdle muscular dystrophy type 1F,0.13945886492729187
645,erythrokeratoderma,0.13945427536964417
646,head and neck malignant neoplasia,0.13925084471702576
647,chronic fatigue syndrome,0.13895389437675476
648,cognitive function measurement,0.1389346420764923
649,Myalgia,0.13860034942626953
650,rectal neoplasm,0.13843855261802673
651,cognition,0.13817521929740906
652,Wiskott-Aldrich syndrome,0.1381286084651947
653,Familial long QT syndrome,0.13785475492477417
654,Growth delay due to insulin-like growth factor type 1 deficiency,0.13762354850769043
655,neuroendocrine carcinoma,0.13718831539154053
656,X-linked mendelian susceptibility to mycobacterial diseases due to IKBKG deficiency,0.13632488250732422
657,human herpesvirus 8 infection,0.13589364290237427
658,Paroxysmal exertion-induced dyskinesia,0.1358332335948944
659,Rare disease with thoracic aortic aneurysm and aortic dissection,0.13557717204093933
660,Bernard-Soulier syndrome,0.13535284996032715
661,Fish-eye disease,0.13509339094161987
662,Pyridoxine-dependent epilepsy,0.1345628798007965
663,Proximal spinal muscular atrophy type 1,0.1344216763973236
664,Von Willebrand disease,0.13431605696678162
665,blood protein measurement,0.13425394892692566
666,Invasive Breast Carcinoma,0.13362032175064087
667,osteonecrosis,0.13347283005714417
668,Female restricted epilepsy with intellectual disability,0.13316699862480164
669,adult onset asthma,0.13268721103668213
670,Non-ST Elevation Myocardial Infarction,0.13255873322486877
671,Mendelian susceptibility to mycobacterial diseases due to complete IL12RB1 deficiency,0.13215908408164978
672,Autosomal recessive infantile hypercalcemia,0.1321025788784027
673,Autosomal dominant limb-girdle muscular dystrophy type 1D,0.13196244835853577
674,idiopathic interstitial pneumonia,0.13156256079673767
675,adult-onset Still's disease,0.13145038485527039
676,bone marrow disease,0.13131016492843628
677,diabetic macular edema,0.13119331002235413
678,"Distal myopathy, Nonaka type",0.13113731145858765
679,papillary carcinoma,0.13092967867851257
680,Borrelia infectious disease,0.13092663884162903
681,Oral leukoplakia,0.1308651566505432
682,ovarian dysfunction,0.13084614276885986
683,Autosomal thrombocytopenia with normal platelets,0.13083481788635254
684,urinary tract infection,0.13083237409591675
685,Bilateral perisylvian polymicrogyria,0.13077962398529053
686,acne,0.13070246577262878
687,atherosclerotic lesion,0.130357027053833
688,aplastic anemia,0.12992823123931885
689,Myopia,0.12989822030067444
690,angioedema,0.12988674640655518
691,Familial isolated hyperparathyroidism,0.12959632277488708
692,lymphopenia (disease),0.12956476211547852
693,neoplasm of esophagus,0.12950187921524048
694,Female infertility due to fertilization defect,0.1294916272163391
695,Ectodermal dysplasia syndrome,0.12941431999206543
696,Juvenile amyotrophic lateral sclerosis,0.12892243266105652
697,Cutis laxa,0.12875285744667053
698,childhood cancer,0.12867525219917297
699,Uveal Melanoma,0.12847182154655457
700,mucosal melanoma,0.1281357705593109
701,Autosomal dominant intermediate Charcot-Marie-Tooth disease type D,0.12791576981544495
702,parathyroid disease,0.12748843431472778
703,Non-syndromic congenital cataract,0.127401202917099
704,invasive carcinoma,0.12728556990623474
705,pneumoconiosis,0.12726348638534546
706,pre-malignant neoplasm,0.1272161602973938
707,atrial flutter,0.1272057592868805
708,cor pulmonale,0.12719595432281494
709,Fanconi anemia complementation group E,0.12718090415000916
710,Familial restrictive cardiomyopathy,0.12709853053092957
711,Joubert syndrome with oculorenal defect,0.12703365087509155
712,Congenital dyserythropoietic anemia type II,0.12692302465438843
713,altitude sickness,0.1267067790031433
714,hyperopia,0.12657585740089417
715,Hereditary breast cancer,0.12652891874313354
716,lentigo,0.1262868046760559
717,nephrotic syndrome,0.1260053813457489
718,sudden cardiac arrest,0.12571081519126892
719,tumor of parathyroid gland,0.1255795955657959
720,neoplasm of thorax,0.12555921077728271
721,male infertility due to obstructive azoospermia,0.125339537858963
722,post-operative sign or symptom,0.12495601177215576
723,Liddle syndrome,0.12479671835899353
724,Phlebitis,0.12451869249343872
725,hemorrhagic disease,0.12441104650497437
726,Combined oxidative phosphorylation defect type 2,0.12440678477287292
727,Blackfan-Diamond anemia,0.12392479181289673
728,Congenital fiber-type disproportion myopathy,0.12362363934516907
729,granulocyte count,0.12350010871887207
730,protein measurement,0.12343722581863403
731,X-linked mendelian susceptibility to mycobacterial diseases due to CYBB deficiency,0.12320148944854736
732,breast phyllodes tumor,0.12297564744949341
733,liver neoplasm,0.12289512157440186
734,Genetic renal or urinary tract malformation,0.12235352396965027
735,cannabis dependence,0.1223301887512207
736,prolonged QT interval,0.12228009104728699
737,colorectal carcinoma,0.12202534079551697
738,Neonatal hemochromatosis,0.12194749712944031
739,Adams-Oliver syndrome,0.12191441655158997
740,Disseminated superficial actinic porokeratosis,0.12111172080039978
741,Bethlem myopathy,0.12092012166976929
742,esophageal disease,0.12060222029685974
743,Hereditary spherocytosis,0.1205899715423584
744,skin carcinoma,0.12058347463607788
745,Griscelli disease type 2,0.12030750513076782
746,familial hyperlipidemia,0.12008768320083618
747,Autosomal dominant polycystic kidney disease,0.12007001042366028
748,abnormality of metabolism/homeostasis,0.1200602650642395
749,relapsing-remitting multiple sclerosis,0.11975935101509094
750,Autosomal dominant limb-girdle muscular dystrophy type 1C,0.11956682801246643
751,Acute Leukemia,0.11910727620124817
752,"osteoarthritis, hip",0.11908593773841858
753,primary adrenal insufficiency,0.11895188689231873
754,Fatal multiple mitochondrial dysfunction syndrome type 2,0.11885926127433777
755,skin neoplasm,0.11847913265228271
756,Neutral lipid storage myopathy,0.11840775609016418
757,Primary Fanconi syndrome,0.11838528513908386
758,Abdominal distention,0.11834213137626648
759,Progressive myoclonic epilepsy,0.11826467514038086
760,duodenal ulcer,0.11822476983070374
761,rheumatic disease,0.11802735924720764
762,Malignant migrating partial seizures of infancy,0.11788749694824219
763,mycobacterial infectious disease,0.11773991584777832
764,serous adenocarcinoma,0.11772823333740234
765,lichen disease,0.11728420853614807
766,osteomyelitis,0.11698031425476074
767,Potassium-aggravated myotonia,0.11670911312103271
768,T-B+ severe combined immunodeficiency due to gamma chain deficiency,0.11653971672058105
769,Familial episodic pain syndrome with predominantly upper body involvement,0.1161123514175415
770,Transitional Cell Carcinoma,0.11607831716537476
771,neurovascular disease,0.11605912446975708
772,Abnormality of refraction,0.1160343587398529
773,neuropathy,0.11596354842185974
774,malignant tumor of extrahepatic bile duct,0.1159287691116333
775,Congenital hypogonadotropic hypogonadism,0.11569684743881226
776,drug use measurement,0.11561253666877747
777,drug dependence,0.11541500687599182
778,Borderline personality disorder,0.11527648568153381
779,"Distal myopathy, Welander type",0.1152714192867279
780,platelet component distribution width,0.11514386534690857
781,Herpetic encephalitis,0.11511927843093872
782,Combined immunodeficiency due to STK4 deficiency,0.11480307579040527
783,Autosomal recessive polycystic kidney disease,0.11470961570739746
784,erythrocyte disease,0.11464324593544006
785,xanthinuria,0.11426344513893127
786,Gnathodiaphyseal dysplasia,0.11417028307914734
787,Alpha granule disease,0.11380252242088318
788,Heritable pulmonary arterial hypertension,0.11371415853500366
789,Familial juvenile hyperuricemic nephropathy type 1,0.11361300945281982
790,Septo-optic dysplasia,0.11276957392692566
791,Severe congenital hypochromic anemia with ringed sideroblasts,0.11184614896774292
792,thrombophilia,0.11176145076751709
793,Muscle filaminopathy,0.11157795786857605
794,non-small cell lung adenocarcinoma,0.11153295636177063
795,nephrosis,0.11147597432136536
796,avascular necrosis,0.11131492257118225
797,intestinal disease,0.11122533679008484
798,drug-induced agranulocytosis,0.11103826761245728
799,cardiac conduction defect,0.11075964570045471
800,Tall stature - scoliosis - macrodactyly of the great toes,0.11060789227485657
801,bone marrow neoplasm,0.11055201292037964
802,familial hemolytic anemia,0.11052888631820679
803,Malignant Pancreatic Neoplasm,0.11052674055099487
804,leukocyte count,0.11048147082328796
805,knee pain,0.1104278564453125
806,acute leukemia of ambiguous lineage,0.11037606000900269
807,intracranial vasospasm,0.11023184657096863
808,chronic cystitis,0.11007881164550781
809,actinic keratosis,0.10995897650718689
810,deep vein thrombosis,0.10989278554916382
811,Hereditary geniospasm,0.10986664891242981
812,systemic mastocytosis,0.10958650708198547
813,Premature aging appearance-developmental delay-cardiac arrhythmia syndrome,0.10951036214828491
814,fatty acid measurement,0.10940596461296082
815,Inherited epidermolysis bullosa,0.1093728244304657
816,Genetic non-syndromic renal or urinary tract malformation,0.10918259620666504
817,diet measurement,0.1091110110282898
818,periodic fever syndrome,0.10880404710769653
819,Severe combined immunodeficiency due to adenosine deaminase deficiency,0.10876059532165527
820,status epilepticus,0.10861817002296448
821,dilated cardiomyopathy 3B,0.10857617855072021
822,Marie Unna hereditary hypotrichosis,0.10840550065040588
823,small cell carcinoma,0.10819646716117859
824,Arthrogryposis - renal dysfunction - cholestasis,0.10734841227531433
825,T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency,0.10717645287513733
826,Disorder of purine metabolism,0.10711032152175903
827,oral cavity cancer,0.10685011744499207
828,hyperostosis,0.10673314332962036
829,Lennox-Gastaut syndrome,0.10648229718208313
830,ependymoma,0.10611897706985474
831,Pituitary deficiency,0.10585641860961914
832,Familial partial epilepsy,0.10578221082687378
833,disease of genitourinary system,0.10572481155395508
834,endometrial carcinoma,0.10567235946655273
835,pregnancy,0.1055440604686737
836,Generalized pseudohypoaldosteronism type 1,0.10512813925743103
837,epithelial skin neoplasm,0.10497549176216125
838,Autosomal dominant limb-girdle muscular dystrophy type 1A,0.10488346219062805
839,panniculitis,0.10483646392822266
840,Heinz body anemia,0.10458800196647644
841,biliary tract disease,0.10446128249168396
842,Multicentric carpo-tarsal osteolysis with or without nephropathy,0.10435709357261658
843,Bilateral renal dysplasia,0.10415396094322205
844,skin pigmentation,0.10395872592926025
845,dystonic disorder,0.1039101779460907
846,extrahepatic bile duct adenocarcinoma,0.10319975018501282
847,brain aneurysm,0.10259580612182617
848,Hereditary mixed polyposis syndrome,0.10245698690414429
849,Major hypertriglyceridemia,0.10244670510292053
850,myeloid white cell count,0.10244295001029968
851,Stormorken-Sjaastad-Langslet syndrome,0.10238417983055115
852,Pituitary Gland Adenoma,0.10237863659858704
853,Recurrent thrombophlebitis,0.10234594345092773
854,temporal arteritis,0.10206636786460876
855,T+ B+ severe combined immunodeficiency,0.10176786780357361
856,Sodium channelopathy-related small fiber neuropathy,0.10166800022125244
857,sensory peripheral neuropathy,0.1012299656867981
